id,name,team_id,competition_id,position,photo_url,overall,pos1,pos2,pos3
998,ROGER IBANEZ,146,7,Defender,,80,ZAG,LD,
999,IGOR THIAGO,146,7,Attacker,,78,CA,,
1000,RAYAN,146,7,Goalkeeper,,74,GOL,,
1001,ST. CLAIR Dayne,178,7,Goalkeeper,,77,GOL,,
1002,JOHNSTON Alistair,178,7,Defender,,81,LD,,
1003,JONES Alfie,178,7,,,0,ZAG,,
1004,DE FOUGEROLLES Luc,178,7,,,0,GOL,,
1005,WATERMAN Joel,178,7,,,0,ZAG,,
1006,CHOINIERE Mathieu,178,7,Midfielder,,75,PE,PD,
1007,EUSTAQUIO Stephen,178,7,Midfielder,,79,MC,VOL,
1008,KONE Ismael,178,7,Midfielder,,79,MC,MEI,
1009,LARIN Cyle,178,7,Attacker,,78,CA,,
1010,DAVID Jonathan,178,7,Attacker,,82,CA,,
1011,MILLAR Liam,178,7,,,0,PE,PD,
1012,OLUWASEYI Tani,178,7,,,0,PE,PD,
1013,CORNELIUS Derek,178,7,Defender,,76,ZAG,,
1014,SHAFFELBURG Jacob,178,7,,,0,PE,PD,
1015,BOMBITO Moise,178,7,Defender,,76,ZAG,,
1016,CREPEAU Maxime,178,7,Goalkeeper,,76,GOL,,
1017,BUCHANAN Tajon,178,7,Attacker,,76,PD,LD,
1018,GOODMAN Owen,178,7,,,0,GOL,,
1019,DAVIES Alphonso,178,7,Defender,,83,LE,PE,
1020,AHMED Ali,178,7,,,0,MC,MEI,
1021,OSORIO Jonathan,178,7,Midfielder,,76,MC,VOL,
1022,LARYEA Richie,178,7,,,0,LD,,
1023,SIGUR Niko,178,7,,,0,LD,ZAG,
1024,DAVID Promise,178,7,,,0,CA,SA,
1025,SALIBA Nathan,178,7,,,0,GOL,,
1026,FLORES Marcelo,178,7,,,0,MEI,PD,
1027,OSPINA David,177,7,Goalkeeper,,78,GOL,,
1028,MUNOZ Daniel,177,7,Defender,,80,LD,,
1029,LUCUMI Jhon,177,7,Defender,,76,ZAG,,
1030,ARIAS Santiago,177,7,Defender,,74,LD,,
1031,CASTANO Kevin,177,7,Defender,,68,ZAG,MC,
1032,RIOS Richard,177,7,Midfielder,,80,VOL,MC,
1033,DIAZ Luis,177,7,Attacker,,87,PE,PD,
1034,CARRASCAL Jorge,177,7,Midfielder,,74,MEI,PD,
1035,CORDOBA Jhon,177,7,Attacker,,76,CA,,
1036,RODRIGUEZ James,177,7,Attacker,,82,MEI,PD,
1037,ARIAS Jhon,177,7,Attacker,,78,PD,MEI,
1038,VARGAS Camilo,177,7,Goalkeeper,,75,GOL,,
1039,MINA Yerry,177,7,Defender,,80,ZAG,,
1040,PUERTA Gustavo,177,7,Midfielder,,72,MC,VOL,
1041,PORTILLA Juan,177,7,Midfielder,,70,MC,,
1042,LERMA Jefferson,177,7,Midfielder,,76,VOL,MC,
1043,MOJICA Johan,177,7,Defender,,74,LE,,
1044,DITTA Willer,177,7,Defender,,73,ZAG,LD,
1045,HERNANDEZ Cucho,177,7,Attacker,,78,SA,CA,
1046,QUINTERO Juan,177,7,Midfielder,,76,MEI,MC,
1047,CAMPAZ Jaminton,177,7,Attacker,,76,ME,PE,
1048,MACHADO Deiver,177,7,Defender,,70,LE,,
1049,SANCHEZ Davinson,177,7,Defender,,78,ZAG,,
1050,MONTERO Alvaro,177,7,Goalkeeper,,72,GOL,,
1051,SUAREZ Luis,177,7,Attacker,,70,CA,,
1052,GOMEZ Andres,177,7,Attacker,,68,MC,,
1053,MPASI Lionel,270,7,Goalkeeper,,74,GOL,,
1054,WAN-BISSAKA Aaron,270,7,Defender,,78,LD,,
1055,KAPUADI Steve,270,7,Goalkeeper,,70,GOL,,
1056,TUANZEBE Axel,270,7,Defender,,74,ZAG,,
1057,BATUBINSIKA Dylan,270,7,Defender,,72,ZAG,,
1058,MUKAU Ngalayel,270,7,Defender,,68,LD,ZAG,
1059,MBUKU Nathanael,270,7,Midfielder,,72,PD,PE,
1060,MOUTOUSSAMY Samuel,270,7,Midfielder,,76,MC,VOL,
1061,CIPENGA Brian,270,7,Goalkeeper,,65,GOL,,
1062,BONGONDA Theo,270,7,Attacker,,74,PE,PD,
1063,KAKUTA Gael,270,7,Midfielder,,74,MEI,PD,
1064,KAYEMBE Joris,270,7,Midfielder,,72,MC,MEI,
1065,ELIA Meschack,270,7,Attacker,,73,PE,PD,
1066,SADIKI Noah,270,7,Midfielder,,74,ZAG,LD,
1067,TSHIBOLA Aaron,270,7,Attacker,,68,MC,VOL,
1068,FAYULU Timothy,270,7,Attacker,,68,MC,,
1069,BAKAMBU Cedric,270,7,Attacker,,78,CA,SA,
1070,PICKEL Charles,270,7,Attacker,,68,VOL,MC,
1071,MAYELE Fiston,270,7,Attacker,,76,CA,,
1072,WISSA Yoane,270,7,Attacker,,80,CA,SA,PE
1073,EPOLO Matthieu,270,7,Attacker,,70,SA,PE,
1074,MBEMBA Chancel,270,7,Defender,,78,ZAG,,
1075,BANZA Simon,270,7,Attacker,,78,CA,SA,
1076,KALULU Gedeon,270,7,Defender,,70,LD,ZAG,
1077,KAYEMBE Edo,270,7,Midfielder,,74,LE,ZAG,
1078,MASUAKU Arthur,270,7,Defender,,74,LE,,
1079,LIVAKOVIC Dominik,173,7,Goalkeeper,,82,GOL,,
1080,STANISIC Josip,173,7,Defender,,78,LD,ZAG,
1081,PONGRACIC Marin,173,7,Defender,,76,ZAG,,
1082,GVARDIOL Josko,173,7,Defender,,87,ZAG,LE,
1083,CALETA-CAR Duje,173,7,Defender,,76,ZAG,,
1084,SUTALO Josip,173,7,Defender,,78,ZAG,LD,
1085,MORO Nikola,173,7,Midfielder,,74,VOL,MC,
1086,KOVACIC Mateo,173,7,Midfielder,,83,MC,VOL,
1087,KRAMARIC Andrej,173,7,Attacker,,78,CA,SA,
1088,MODRIC Luka,173,7,Midfielder,,87,MC,MEI,
1089,BUDIMIR Ante,173,7,Attacker,,78,CA,,
1090,PANDUR Ivor,173,7,Goalkeeper,,74,GOL,,
1091,VLASIC Nikola,173,7,Attacker,,80,MEI,SA,
1092,PERISIC Ivan,173,7,Attacker,,78,PE,LE,
1093,PASALIC Mario,173,7,Midfielder,,78,MEI,MC,
1094,BATURINA Martin,173,7,Midfielder,,80,MEI,PD,
1095,SUCIC Petar,173,7,Midfielder,,78,MC,MEI,
1096,JAKIC Kristijan,173,7,Midfielder,,74,MC,VOL,
1097,FRUK Toni,173,7,Attacker,,68,LD,,
1098,MATANOVIC Igor,173,7,Attacker,,74,CA,,
1099,SUCIC Luka,173,7,Attacker,,78,MEI,MC,
1100,VUSKOVIC Luka,173,7,Defender,,76,ZAG,,
1101,KOTARSKI Dominik,173,7,Goalkeeper,,70,GOL,,
1102,PASALIC Marco,173,7,Midfielder,,68,LD,MD,
1103,ERLIC Martin,173,7,Defender,,76,ZAG,,
1104,MUSA Petar,173,7,Attacker,,76,CA,SA,
1105,GALINDEZ Hernan,155,7,Goalkeeper,,78,GOL,,
1106,TORRES Felix,155,7,Defender,,78,ZAG,,
1107,HINCAPIE Piero,155,7,Defender,,84,LE,ZAG,
1108,ORDONEZ Joel,155,7,Defender,,76,LD,,
1109,ALCIVAR Jordy,155,7,Defender,,72,LD,ZAG,
1110,PACHO Willian,155,7,Defender,,84,ZAG,,
1111,ESTUPINAN Pervis,155,7,Defender,,80,LE,,
1112,VALENCIA Anthony,155,7,Attacker,,74,SA,PE,
1113,YEBOAH John,155,7,Attacker,,71,PE,,
1114,PAEZ Kendry,155,7,Midfielder,,80,MC,MEI,
1115,RODRIGUEZ Kevin,155,7,Midfielder,,72,MC,,
1116,RAMIREZ Moises,155,7,Goalkeeper,,73,GOL,,
1117,VALENCIA Enner,155,7,Attacker,,78,CA,SA,
1118,MINDA Alan,155,7,Midfielder,,71,MC,,
1119,VITE Pedro,155,7,Midfielder,,73,ME,MC,
1120,CAICEDO Jordy,155,7,Midfielder,,73,CA,SA,
1121,PRECIADO Angelo,155,7,Defender,,76,LD,,
1122,CASTILLO Denil,155,7,Attacker,,71,PE,PD,
1123,PLATA Gonzalo,155,7,Attacker,,76,PD,PE,
1124,ANGULO Nilson,155,7,Attacker,,73,PD,,
1125,FRANCO Alan,155,7,Midfielder,,75,VOL,ZAG,
1126,VALLE Gonzalo,155,7,Goalkeeper,,70,GOL,,
1127,CAICEDO Moises,155,7,Midfielder,,87,VOL,MC,
1128,AREVALO Jeremy,155,7,Defender,,71,ZAG,LD,
1129,POROZO Jackson,155,7,Defender,,73,ZAG,,
1130,MEDINA Yaimar,155,7,Attacker,,69,LD,,
1131,MOHAMED ELSHENAWY,159,7,Goalkeeper,,78,GOL,,
1132,YASSER IBRAHIM,159,7,Defender,,78,LD,,
1133,MOHAMED HANY,159,7,Midfielder,,68,MEI,PD,
1134,HOSSAM ABDELMAGUID,159,7,Defender,,70,ZAG,,
1135,RAMY RABIA,159,7,Defender,,75,LE,,
1136,MOHAMED ABDELMONEIM,159,7,Defender,,76,ZAG,,
1137,TREZEGUET,159,7,Attacker,,78,PE,SA,
1138,EMAM ASHOUR,159,7,Midfielder,,76,VOL,MC,
1139,HAMZA ABDELKARIM,159,7,Midfielder,,70,MC,VOL,
1140,MOHAMED SALAH,159,7,Attacker,,90,PD,SA,
1141,MOSTAFA ZICO,159,7,Midfielder,,70,MC,MEI,
1142,HAISSEM HASSAN,159,7,Goalkeeper,,68,GOL,,
1143,AHMED FATOUH,159,7,Defender,,74,LD,,
1144,HAMDY FATHY,159,7,Defender,,72,ZAG,LD,
1145,KARIM HAFEZ,159,7,Defender,,72,ZAG,,
1146,MAHDY SOLIMAN,159,7,Defender,,68,LE,ZAG,
1147,MOHANAD LASHIN,159,7,Defender,,68,ZAG,,
1148,NABIL DONGA,159,7,Midfielder,,71,LD,MC,
1149,MARAWAN ATTIA,159,7,Attacker,,70,PD,,
1150,IBRAHIM ADEL,159,7,Attacker,,74,PD,PE,
1151,MAHMOUD SABER,159,7,Attacker,,68,MC,,
1152,OMAR MARMOUSH,159,7,Attacker,,82,SA,PD,
1153,MOSTAFA SHOUBIR,159,7,Goalkeeper,,74,GOL,,
1154,TAREK ALAA,159,7,Midfielder,,68,MC,,
1155,ZIZO,159,7,Attacker,,76,PD,MEI,
1156,MOHAMED ALAA,159,7,Attacker,,68,PE,PD,
1157,PICKFORD Jordan,172,7,Goalkeeper,,85,GOL,,
1158,KONSA Ezri,172,7,Defender,,76,ZAG,,
1159,OREILLY Nico,172,7,Defender,,76,LE,,
1160,RICE Declan,172,7,Midfielder,,87,VOL,MC,
1161,STONES John,172,7,Defender,,80,ZAG,VOL,
1162,GUEHI Marc,172,7,Defender,,82,ZAG,,
1163,SAKA Bukayo,172,7,Attacker,,88,PD,LD,
1164,ANDERSON Elliot,172,7,Midfielder,,76,MC,MEI,
1165,KANE Harry,172,7,Attacker,,89,CA,,
1166,BELLINGHAM Jude,172,7,Midfielder,,90,MC,MEI,
1167,RASHFORD Marcus,172,7,Attacker,,81,PE,SA,
1168,LIVRAMENTO Tino,172,7,Defender,,76,LD,,
1169,HENDERSON Dean,172,7,Goalkeeper,,78,GOL,,
1170,HENDERSON Jordan,172,7,Midfielder,,74,MC,VOL,
1171,BURN Dan,172,7,Defender,,74,LE,ZAG,
1172,MAINOO Kobbie,172,7,Midfielder,,80,MC,VOL,
1173,ROGERS Morgan,172,7,Attacker,,80,PE,MEI,
1174,GORDON Anthony,172,7,Attacker,,80,PE,PD,
1175,WATKINS Ollie,172,7,Attacker,,82,CA,SA,
1176,MADUEKE Noni,172,7,Attacker,,78,PD,SA,
1177,EZE Eberechi,172,7,Attacker,,80,MEI,PD,
1178,TONEY Ivan,172,7,Attacker,,78,CA,,
1179,TRAFFORD James,172,7,Goalkeeper,,76,GOL,,
1180,JAMES Reece,172,7,Defender,,84,LD,,
1181,SPENCE Djed,172,7,Defender,,74,LD,,
1182,QUANSAH Jarell,172,7,Defender,,78,ZAG,,
1183,SAMBA Brice,170,7,Goalkeeper,,76,GOL,,
1184,GUSTO Malo,170,7,Defender,,78,LD,,
1185,DIGNE Lucas,170,7,Defender,,76,LE,,
1186,UPAMECANO Dayot,170,7,Defender,,83,ZAG,,
1187,KOUNDE Jules,170,7,Defender,,86,LD,ZAG,
1188,KONE Manu,170,7,Midfielder,,80,MC,MEI,
1189,DEMBELE Ousmane,170,7,Attacker,,88,PD,PE,
1190,TCHOUAMENI Aurelien,170,7,Midfielder,,85,VOL,MC,
1191,THURAM Marcus,170,7,Attacker,,84,CA,SA,
1192,MBAPPE Kylian,170,7,Attacker,,93,CA,PE,
1193,OLISE Michael,170,7,Attacker,,84,PD,MEI,
1194,BARCOLA Bradley,170,7,Attacker,,82,PE,PD,
1195,KANTE Ngolo,170,7,Midfielder,,76,VOL,MC,
1196,RABIOT Adrien,170,7,Midfielder,,80,MC,VOL,
1197,KONATE Ibrahima,170,7,Defender,,83,ZAG,,
1198,MAIGNAN Mike,170,7,Goalkeeper,,85,GOL,,
1199,SALIBA William,170,7,Defender,,86,ZAG,,
1200,ZAIRE-EMERY Warren,170,7,Midfielder,,83,MC,MEI,
1201,HERNANDEZ Theo,170,7,Defender,,84,LE,,
1202,DOUE Desire,170,7,Attacker,,85,PE,PD,SA
1203,HERNANDEZ Lucas,170,7,Defender,,78,LD,ZAG,
1204,MATETA Jean-Philippe,170,7,Attacker,,78,CA,,
1205,RISSER Robin,170,7,Goalkeeper,,70,GOL,,
1206,CHERKI Rayan,170,7,Attacker,,80,MEI,PD,
1207,AKLIOUCHE Maghnes,170,7,Attacker,,76,MEI,PD,
1208,LACROIX Maxence,170,7,Defender,,76,ZAG,,
1209,NEUER Manuel,152,7,Goalkeeper,,83,GOL,,
1210,RUEDIGER Antonio,152,7,Defender,,82,ZAG,,
1211,ANTON Waldemar,152,7,Defender,,77,ZAG,,
1212,TAH Jonathan,152,7,Defender,,84,ZAG,,
1213,PAVLOVIC Aleksandar,152,7,Midfielder,,80,VOL,MC,
1214,KIMMICH Joshua,152,7,Midfielder,,86,LD,VOL,
1215,HAVERTZ Kai,152,7,Attacker,,84,SA,CA,MEI
1216,GORETZKA Leon,152,7,Midfielder,,81,MC,VOL,
1217,LEWELING Jamie,152,7,Attacker,,75,PE,PD,
1218,MUSIALA Jamal,152,7,Midfielder,,87,MEI,PE,SA
1219,WOLTEMADE Nick,152,7,Attacker,,80,CA,SA,
1220,BAUMANN Oliver,152,7,Goalkeeper,,76,GOL,,
1221,GROSS Pascal,152,7,Midfielder,,76,MC,MEI,
1222,BEIER Maximilian,152,7,Attacker,,76,SA,CA,
1223,SCHLOTTERBECK Nico,152,7,Defender,,82,ZAG,,
1224,STILLER Angelo,152,7,Midfielder,,78,MC,VOL,
1225,WIRTZ Florian,152,7,Midfielder,,88,MEI,PD,SA
1226,BROWN Nathaniel,152,7,Defender,,73,LD,,
1227,SANE Leroy,152,7,Attacker,,80,PE,PD,
1228,AMIRI Nadiem,152,7,Midfielder,,76,MEI,PE,
1229,NUEBEL Alexander,152,7,Goalkeeper,,75,GOL,,
1230,RAUM David,152,7,Defender,,79,LE,,
1231,NMECHA Felix,152,7,Midfielder,,74,MC,MEI,
1232,THIAW Malick,152,7,Defender,,78,ZAG,,
1233,KARL Lennart,152,7,Attacker,,73,LD,ZAG,
1234,UNDAV Deniz,152,7,Attacker,,76,CA,,
1235,ZIGI Lawrence Ati,174,7,Goalkeeper,,76,GOL,,
1236,SEIDU Alidu,174,7,Defender,,74,LD,,
1237,YIRENKYI Caleb,174,7,Midfielder,,68,LD,,
1238,ADJETEY Jonas,174,7,Midfielder,,68,LD,ZAG,
1239,PARTEY Thomas,174,7,Midfielder,,82,VOL,MC,
1240,MUMIN Abdul,174,7,Defender,,76,ZAG,,
1241,ISSAHAKU Fatawu,174,7,Attacker,,78,PE,PD,
1242,SIBO Kwasi,174,7,Midfielder,,68,MC,,
1243,AYEW Jordan,174,7,Attacker,,74,PD,PE,
1244,THOMASASANTE Brandon,174,7,Attacker,,72,PD,SA,
1245,SEMENYO Antoine,174,7,Attacker,,82,PD,SA,
1246,ANANG Joseph,174,7,Goalkeeper,,70,GOL,,
1247,BAAH Christopher Bonsu,174,7,Defender,,68,LE,ZAG,
1248,MENSAH Gideon,174,7,Defender,,73,LE,,
1249,OWUSU Elisha,174,7,Midfielder,,72,MC,VOL,
1250,ASARE Benjamin,174,7,Goalkeeper,,70,GOL,,
1251,RAHMAN Baba,174,7,Defender,,70,LE,,
1252,OPOKU Jerome,174,7,Defender,,72,ZAG,,
1253,WILLIAMS Inaki,174,7,Attacker,,82,CA,SA,
1254,BOAKYE Augustine,174,7,Attacker,,70,CA,,
1255,OPPONG Kojo Peprah,174,7,Attacker,,68,SA,PE,
1256,SULEMANA Kamaldeen,174,7,Attacker,,78,PE,PD,
1257,LUCKASSEN Derrick,174,7,Defender,,72,ZAG,,
1258,NUAMAH Ernest,174,7,Attacker,,76,PD,MC,
1259,ADU Prince,174,7,Attacker,,68,MC,,
1260,SENAYA Marvin,174,7,Attacker,,68,PE,,
1261,PLACIDE Johny,148,7,Goalkeeper,,68,GOL,,
1262,ARCUS Carlens,148,7,Defender,,65,LD,,
1263,THERMONCY Keeto,148,7,Midfielder,,64,ZAG,,
1264,ADE Ricardo,148,7,Attacker,,65,CA,,
1265,DELCROIX Hannes,148,7,Defender,,74,ZAG,,
1266,SAINTE Carl,148,7,Attacker,,71,PD,,
1267,ETIENNE Derrick,148,7,Attacker,,73,PD,PE,
1268,EXPERIENCE Martin,148,7,Midfielder,,64,PE,,
1269,NAZON Duckens,148,7,Attacker,,72,PE,SA,
1270,BELLEGARDE Jean-Ricner,148,7,Midfielder,,73,MEI,MC,
1271,DEEDSON Louicius,148,7,Defender,,64,VOL,,
1272,PIERRE Alexandre,148,7,Midfielder,,63,MC,,
1273,LACROIX Markhus,148,7,Defender,,63,ZAG,LE,
1274,PIERRE Leverton,148,7,Midfielder,,63,MC,ME,
1275,PROVIDENCE Ruben,148,7,Midfielder,,68,MC,MEI,
1276,JOSEPH Lenny,148,7,Attacker,,70,CA,,
1277,JEAN JACQUES Danley,148,7,Midfielder,,67,MC,,
1278,ISIDOR Wilson,148,7,Attacker,,75,SA,PD,
1279,FORTUNE Yassin,148,7,Defender,,64,VOL,MC,
1280,PIERROT Frantzdy,148,7,Attacker,,73,CA,SA,
1281,CASIMIR Josue,148,7,Defender,,65,LE,,
1282,DUVERNE Jean-Kevin,148,7,Defender,,64,LE,ZAG,
1283,DUVERGER Josue,148,7,Defender,,68,LD,PD,
1284,PAUGAIN Wilguens,148,7,Defender,,66,LD,MC,
1285,SIMON Dominique,148,7,Goalkeeper,,65,GOL,,
1286,PIERRE Woodensky,148,7,Goalkeeper,,63,GOL,,
1287,FAHAD TALIB,269,7,Goalkeeper,,70,GOL,,
1288,REBIN GHAREEB,269,7,Defender,,70,LD,,
1289,HUSSEIN ALI,269,7,Defender,,70,LD,ZAG,
1290,ZAID TAHSEEN,269,7,Defender,,68,ZAG,,
1291,AKAM HASHIM,269,7,Defender,,68,ZAG,,
1292,MUNAF YOUNUS,269,7,Midfielder,,70,LE,,
1293,YOUSSEF AMYN,269,7,Midfielder,,66,MC,,
1294,IBRAHIM BAYESH,269,7,Attacker,,70,PD,LD,
1295,ALI ALHAMADI,269,7,Midfielder,,68,LD,MC,
1296,MOHANAD ALI,269,7,Midfielder,,67,MC,,
1297,AHMED QASIM,269,7,Midfielder,,68,MC,,
1298,JALAL HASSAN,269,7,Goalkeeper,,76,GOL,,
1299,ALI YOUSIF,269,7,Defender,,67,ZAG,,
1300,ZIDANE IQBAL,269,7,Midfielder,,76,MC,MEI,
1301,AHMED YAHYA,269,7,Defender,,72,MC,VOL,
1302,AMIR ALAMMARI,269,7,Midfielder,,74,VOL,MC,
1303,ALI JASIM,269,7,Attacker,,70,PE,PD,
1304,AYMEN HUSSEIN,269,7,Attacker,,75,SA,MEI,
1305,KEVIN YAKOB,269,7,Midfielder,,70,MC,MEI,
1306,AIMAR SHER,269,7,Attacker,,68,PE,,
1307,MARKO FARJI,269,7,Attacker,,67,SA,PD,
1308,AHMED BASIL,269,7,Attacker,,66,SA,CA,
1309,MERCHAS DOSKI,269,7,Defender,,66,LE,ZAG,
1310,ZAID ISMAEL,269,7,Attacker,,66,CA,,
1311,MUSTAFA SAADOON,269,7,Attacker,,65,CA,,
1312,FRANS PUTROS,269,7,Goalkeeper,,68,GOL,,
1313,SUZUKI Zion,157,7,Goalkeeper,,78,GOL,,
1314,SUGAWARA Yukinari,157,7,Defender,,76,LD,,
1315,TANIGUCHI Shogo,157,7,Defender,,74,ZAG,,
1316,ITAKURA Kou,157,7,Defender,,78,ZAG,,
1317,NAGATOMO Yuto,157,7,Defender,,70,LE,,
1318,ENDO Wataru,157,7,Midfielder,,80,VOL,MC,
1319,TANAKA Ao,157,7,Midfielder,,78,MC,VOL,
1320,KUBO Takefusa,157,7,Attacker,,82,MEI,PD,
1321,GOTO Keisuke,157,7,Midfielder,,70,MC,,
1322,DOAN Ritsu,157,7,Attacker,,80,PD,PE,
1323,MAEDA Daizen,157,7,Attacker,,76,PE,CA,
1324,OSAKO Keisuke,157,7,Attacker,,71,CA,,
1325,NAKAMURA Keito,157,7,Attacker,,76,PD,PE,
1326,ITO Junya,157,7,Attacker,,78,PD,LD,
1327,KAMADA Daichi,157,7,Midfielder,,78,MEI,MC,
1328,WATANABE Tsuyoshi,157,7,Defender,,76,ZAG,LD,
1329,SUZUKI Yuito,157,7,Attacker,,74,PE,PD,
1330,UEDA Ayase,157,7,Attacker,,76,CA,,
1331,OGAWA Koki,157,7,Goalkeeper,,72,GOL,,
1332,SEKO Ayumu,157,7,Midfielder,,76,MC,MEI,
1333,ITO Hiroki,157,7,Defender,,78,ZAG,LD,
1334,TOMIYASU Takehiro,157,7,Defender,,80,LD,ZAG,
1335,HAYAKAWA Tomoki,157,7,Defender,,73,LD,,
1336,SANO Kaishu,157,7,Midfielder,,74,MC,VOL,
1337,SUZUKI Junnosuke,157,7,Attacker,,68,MC,,
1338,SHIOGAI Kento,157,7,Goalkeeper,,68,GOL,,
1339,YAZEED ABULAILA,169,7,Goalkeeper,,74,GOL,,
1340,MOHAMMAD ABUHASHEESH,169,7,Goalkeeper,,68,GOL,,
1341,ABDALLAH NASIB,169,7,Goalkeeper,,66,GOL,,
1342,HUSAM ABUDAHAB,169,7,Defender,,68,MC,,
1343,YAZAN ALARAB,169,7,Defender,,72,LD,,
1344,AMER JAMOUS,169,7,Defender,,68,MC,,
1345,MOHAMMAD ABUZRAIQ,169,7,Defender,,66,MC,,
1346,NOOR ALRAWABDEH,169,7,Defender,,70,MC,MEI,
1347,ALI OLWAN,169,7,Attacker,,76,PE,SA,
1348,MOUSA ALTAMARI,169,7,Attacker,,78,PE,PD,
1349,ODEH FAKHOURY,169,7,Defender,,70,ME,MC,
1350,NOUR BANIATEYAH,169,7,Attacker,,65,MC,ME,
1351,MAHMOUD ALMARDI,169,7,Attacker,,68,PD,,
1352,RAJAEI AYED,169,7,Defender,,66,LE,ZAG,
1353,IBRAHIM SADEH,169,7,Defender,,65,LE,,
1354,MOHAMMAD ABUALNADI,169,7,Midfielder,,66,PD,MC,
1355,SALEEM OBAID,169,7,Midfielder,,66,ZAG,LE,
1356,IBRAHIM SABRA,169,7,Attacker,,68,LD,MC,
1357,SAED ALROSAN,169,7,Midfielder,,70,VOL,MC,
1358,MOHANNAD ABUTAHA,169,7,Midfielder,,76,MC,VOL,
1359,NIZAR ALRASHDAN,169,7,Midfielder,,68,ZAG,,
1360,ABDALLAH ALFAKHORI,169,7,Midfielder,,68,ZAG,LD,
1361,EHSAN HADDAD,169,7,Midfielder,,72,LD,,
1362,ALI AZAIZEH,169,7,Midfielder,,70,ZAG,,
1363,MOHAMMAD ALDAOUD,169,7,Attacker,,66,CA,SA,
1364,ANAS BADAWI,169,7,Attacker,,65,CA,,
1365,RANGEL Raul,142,7,Goalkeeper,,73,GOL,,
1366,SANCHEZ Jorge,142,7,Defender,,76,LD,ZAG,
1367,MONTES Cesar,142,7,Defender,,77,ZAG,,
1368,ALVAREZ Edson,142,7,Midfielder,,82,VOL,,
1369,VASQUEZ Johan,142,7,Defender,,77,ZAG,,
1370,LIRA Erik,142,7,Midfielder,,75,VOL,MC,
1371,ROMO Luis,142,7,Midfielder,,77,MC,,
1372,FIDALGO Alvaro,142,7,Midfielder,,77,MC,MEI,
1373,JIMENEZ Raul,142,7,Attacker,,79,CA,,
1374,VEGA Alexis,142,7,Attacker,,76,PE,MEI,
1375,GIMENEZ Santiago,142,7,Attacker,,83,CA,SA,
1376,ACEVEDO Carlos,142,7,Goalkeeper,,75,GOL,,
1377,OCHOA Guillermo,142,7,Goalkeeper,,76,GOL,,
1378,GONZALEZ Armando,142,7,Attacker,,71,CA,,
1379,REYES Israel,142,7,Defender,,75,ZAG,,
1380,QUINONES Julian,142,7,Attacker,,78,CA,SA,
1381,PINEDA Orbelin,142,7,Midfielder,,77,MEI,PD,
1382,VARGAS Obed,142,7,Midfielder,,71,MC,VOL,
1383,MORA Gilberto,142,7,Midfielder,,68,MC,MEI,
1384,CHAVEZ Mateo,142,7,Defender,,69,LD,ZAG,
1385,HUERTA Cesar,142,7,Attacker,,77,PE,CA,
1386,MARTINEZ Guillermo,142,7,Attacker,,74,CA,SA,
1387,GALLARDO Jesus,142,7,Defender,,76,LE,,
1388,CHAVEZ Luis,142,7,Midfielder,,78,VOL,MC,
1389,ALVARADO Roberto,142,7,Midfielder,,77,MEI,MC,
1390,GUTIERREZ Brian,142,7,Midfielder,,72,MEI,MC,
1391,BOUNOU Yassine,147,7,Goalkeeper,,83,GOL,,
1392,HAKIMI Achraf,147,7,Defender,,87,LD,,
1393,MAZRAOUI Noussair,147,7,Defender,,80,LD,,
1394,AMRABAT Sofyan,147,7,Midfielder,,80,VOL,,
1395,AGUERD Nayef,147,7,Defender,,81,ZAG,,
1396,BOUADDI Ayyoub,147,7,Midfielder,,78,MC,VOL,
1397,TALBI Chemsdine,147,7,Attacker,,77,PD,,
1398,OUNAHI Azzedine,147,7,Midfielder,,77,MC,MEI,
1399,RAHIMI Soufiane,147,7,Attacker,,80,PD,CA,
1400,DIAZ Brahim,147,7,Attacker,,83,MEI,PD,SA
1401,SAIBARI Ismael,147,7,Midfielder,,76,MEI,PD,
1402,EL KAJOUI Munir,147,7,Goalkeeper,,74,GOL,,
1403,EL OUAHDI Zakaria,147,7,Defender,,72,LD,,
1404,DIOP Issa,147,7,Defender,,78,ZAG,,
1405,EL MOURABET Samir,147,7,Defender,,74,LE,,
1406,YASSINE Gessime,147,7,Midfielder,,72,PD,LE,
1407,EZZALZOULI Abde,147,7,Attacker,,78,PE,PD,
1408,RIAD Chadi,147,7,Defender,,78,ZAG,,
1409,BELAMMARI Youssef,147,7,Attacker,,72,CA,,
1410,EL KAABI Ayoub,147,7,Attacker,,79,CA,,
1411,AMAIMOUNI Ayoub,147,7,Defender,,72,MC,,
1412,TAGNAOUTI Ahmed Reda,147,7,Goalkeeper,,73,GOL,,
1413,EL KHANNOUSS Bilal,147,7,Midfielder,,79,MEI,MC,
1414,EL AYNAOUI Neil,147,7,Midfielder,,76,MC,,
1415,HALHAL Redouane,147,7,Defender,,74,LE,,
1416,SALAH EDDINE Anass,147,7,Defender,,76,MC,LD,
1417,VERBRUGGEN Bart,156,7,Goalkeeper,,82,GOL,,
1418,TIMBER Jurrien,156,7,Defender,,84,LD,ZAG,
1419,DE ROON Marten,156,7,Defender,,76,VOL,ZAG,
1420,VAN DIJK Virgil,156,7,Defender,,87,ZAG,,
1421,AKE Nathan,156,7,Defender,,82,ZAG,LE,
1422,VAN HECKE Jan Paul,156,7,Defender,,78,ZAG,,
